ax	ay	az	wx	wy	wz	roll	pitch	yaw
-0.001238258439	-0.001778103760	0.000334528071	-0.000399548560	0.001834252849	0.000499750720	-0.015960957003	-0.015359029829	-0.000120168422
-0.001297614188	-0.002139644232	0.001781487023	0.000653423776	0.000769200618	-0.000588420837	-0.016100006177	-0.015384880142	-0.000128224828
-0.000604047033	-0.002116419608	0.000365170796	0.000677738513	-0.000292671233	0.001528777881	-0.016167917651	-0.015132744289	-0.000119185601
-0.000554949802	-0.001226141234	0.001236293348	0.000667393790	0.002895278856	0.000495456741	-0.016201733274	-0.015005390882	-0.000115061617
-0.004312498961	-0.000713091111	0.001459307619	-0.000386995613	0.000769978040	0.001553227776	-0.016609920450	-0.014950098219	-0.000111144214
0.000024357018	-0.001559532830	0.000576685823	-0.000385212974	0.002895777114	0.001573448884	-0.016582724070	-0.014819962977	-0.000095496679
-0.001450401731	0.000238112800	0.000391699519	0.000668137451	0.002892845077	0.000495384971	-0.016679649153	-0.014838115270	-0.000092266242
-0.000653880648	0.000765436504	0.000619267463	-0.001464036992	0.002895657439	0.000524143572	-0.016697993367	-0.014905891837	-0.000087963064
-0.001294325921	-0.000020255458	0.000618099119	0.000678703422	0.000766324229	0.001538786921	-0.016774728563	-0.014898125906	-0.000073773210
-0.000334951968	0.000163380348	-0.000282612746	-0.000399534823	0.000767164165	0.000489493483	-0.016788064600	-0.014912855987	-0.000069266261
-0.000916635792	0.000335747434	0.001089551719	-0.000411632675	0.001828696695	-0.000564066111	-0.016832008741	-0.014938856058	-0.000070555952
-0.001214689808	-0.000327506394	0.001271886751	-0.001464932458	0.001829656423	0.000513952051	-0.016884918289	-0.014930722276	-0.000072027011
-0.001061318908	-0.001674438245	0.001531800255	-0.000397420401	0.001826952677	0.000499517191	-0.016931467384	-0.014843318269	-0.000062732761
-0.000610939169	-0.000182583128	-0.001031893888	0.000667487737	-0.000301006890	0.000464876211	-0.016954603972	-0.014831564386	-0.000053041756
