ax	ay	az	wx	wy	wz	roll	pitch	yaw
-0.003207777394	-0.000959725934	0.001074788277	-0.001156624407	-0.000614359975	-0.003293615067	-0.014784543200	-0.015028895194	-0.000127566446
0.000991444103	0.000620017177	0.001254552859	-0.001156143029	0.000448449864	-0.003283495316	-0.014940235614	-0.015097109031	-0.000162968991
-0.001173882512	0.000016658380	0.001923731295	-0.002220936585	0.002575606341	-0.003248875961	-0.015063760716	-0.015120636545	-0.000203235609
-0.002105606953	-0.000391886279	-0.001176746911	-0.002209686441	0.000449828192	-0.002205459168	-0.015276489925	-0.015101932978	-0.000234181892
-0.000522822666	0.000177876311	0.001553556183	-0.000102194812	0.001508266549	-0.004351435229	-0.015318151986	-0.015127266056	-0.000267857193
-0.000482024567	-0.001292920671	0.002469749190	-0.002221507020	0.000448918232	-0.003269138280	-0.015358939730	-0.015041656823	-0.000296207773
-0.001122743590	0.000675891701	0.000254898390	-0.000090899630	-0.000617759884	-0.003308022860	-0.015450677953	-0.015102270258	-0.000330577359
-0.002048924798	-0.001713321428	0.002497202950	-0.001155622303	-0.000617527403	-0.003293679329	-0.015607880974	-0.014989029138	-0.000360630601
-0.001243459643	0.000858478597	0.000312562741	-0.002221608534	0.000446036604	-0.003269180190	-0.015696223555	-0.015072267832	-0.000394981703
-0.001203553285	-0.001660898793	0.001457214821	-0.001154498430	0.000443464349	-0.003283597063	-0.015766642804	-0.014982382128	-0.000429111210
0.000621210027	-0.000186776335	0.000130190252	-0.002220723312	-0.000617189799	-0.003279328579	-0.015729826590	-0.014988362911	-0.000456262254
-0.001006297767	0.000066144879	0.000632360287	-0.002208082937	0.000445237878	-0.002205554396	-0.015796065208	-0.015010102345	-0.000479619179
0.001163774286	0.000637621910	0.001731329015	-0.001143067377	0.000444919715	-0.002219904214	-0.015723090751	-0.015064241805	-0.000506283229
0.001106617856	-0.000894443772	0.000069384434	-0.002208448248	-0.000615036930	-0.002215638524	-0.015665915083	-0.015039908222	-0.000527825697
-0.000083196785	-0.001381875831	0.000527842611	-0.002206317382	0.000447770552	-0.002205544617	-0.015666275124	-0.014993277464	-0.000555573292
-0.001465761219	0.000130033688	0.000373763673	-0.002218822483	0.000445390877	-0.003269234672	-0.015733318360	-0.015022508879	-0.000589632867
-0.001707636402	-0.001322378870	0.002296499209	-0.002225128934	0.008945530280	-0.004252001643	-0.015766099026	-0.014979555232	-0.000634020542
-0.001061101095	-0.001351838466	0.003351209918	-0.008602211252	0.016394421458	-0.003031255445	-0.015634408372	-0.014993757722	-0.000666133375
0.000141511788	0.001341685886	-0.001319439616	0.000974062830	-0.011254275218	-0.003423769260	-0.015662117071	-0.015062081861	-0.000699374256
0.000890058873	-0.000893030141	-0.001212546136	-0.000087135079	-0.004874127451	-0.003348670434	-0.015708758123	-0.015007973392	-0.000732578749
-0.001610656735	-0.001488295500	0.002876276383	-0.002213789150	0.000440741336	-0.003269383917	-0.015771526738	-0.014977625012	-0.000766586129
0.000173040055	-0.000881057291	0.001975961262	-0.000083465100	-0.004876558669	-0.003348765196	-0.015800463149	-0.014950217725	-0.000794524705
0.001327979146	0.000145171216	0.000037999653	-0.000083250772	-0.003811370116	-0.003338606097	-0.015795735864	-0.014961588133	-0.000827212896
-0.001993459649	-0.000396254269	0.001608485822	-0.001134578022	-0.000624313892	-0.002230262617	-0.015877024539	-0.014953696340	-0.000856078978
-0.001432826393	0.000140796590	0.000249376404	-0.002212459687	0.000436951261	-0.003269461449	-0.015918875342	-0.014981223761	-0.000884481196
-0.000902671542	-0.001018890762	-0.001535869436	-0.000078883044	0.000432088185	-0.003298280295	-0.015945489258	-0.014950722088	-0.000917898472
0.000289500371	-0.000288446085	0.001027789083	-0.001131948666	0.000434829679	-0.002220231574	-0.015932214170	-0.014952699549	-0.000950732101
-0.000988919637	0.000038288468	0.001347564976	-0.002209682018	0.001496722223	-0.003259423655	-0.015950801493	-0.014976919871	-0.000978815887
-0.000507285004	0.000291851553	0.000721257355	-0.001145679154	-0.000631696195	-0.003294049297	-0.015974683193	-0.014998017349	-0.001012148350
-0.000071127048	0.001434018253	0.001773263910	-0.002202025149	0.000433149573	-0.002205830300	-0.015968349914	-0.015061302190	-0.001039817846
